Book,Chapter,Entity_Type,Entity_Name,Count
14-2 Chronicles,022,PERSON,Jehoiada,1
14-2 Chronicles,022,GPE,Jerusalem,2
14-2 Chronicles,022,GPE,Judah,3
14-2 Chronicles,022,GPE,Omri,1
14-2 Chronicles,022,GPE,Jehovah,1
14-2 Chronicles,022,GPE,Israel,1
14-2 Chronicles,022,GPE,Syria,2
14-2 Chronicles,022,GPE,Ahab,1
14-2 Chronicles,022,GPE,Jehu,3
14-2 Chronicles,022,GPE,Samaria,1
14-2 Chronicles,023,PERSON,Jehoiada,7
14-2 Chronicles,023,PERSON,Jehohanan,1
14-2 Chronicles,023,PERSON,Jehovah,3
14-2 Chronicles,023,PERSON,David,3
14-2 Chronicles,023,PERSON,Sabbath,2
14-2 Chronicles,023,PERSON,Judah,1
14-2 Chronicles,023,PERSON,King David,1
14-2 Chronicles,023,PERSON,Conspiracy,1
14-2 Chronicles,023,GPE,Obed,1
14-2 Chronicles,023,GPE,Zichri,1
14-2 Chronicles,023,GPE,Judah,2
14-2 Chronicles,023,GPE,Israel,1
14-2 Chronicles,023,GPE,Jerusalem,1
14-2 Chronicles,023,GPE,Jehovah,6
14-2 Chronicles,023,GPE,Baal,2
14-2 Chronicles,024,PERSON,Zibiah,1
14-2 Chronicles,024,PERSON,Beer,1
14-2 Chronicles,024,PERSON,Jehoiada,9
14-2 Chronicles,024,PERSON,Jehovah,8
14-2 Chronicles,024,PERSON,Shimrith,1
14-2 Chronicles,024,GPE,Jerusalem,5
14-2 Chronicles,024,GPE,Jehovah,3
14-2 Chronicles,024,GPE,Judah,6
14-2 Chronicles,024,GPE,Israel,4
14-2 Chronicles,024,GPE,the City of David,2
14-2 Chronicles,024,GPE,Damascus,1
14-2 Chronicles,024,TIME,20 Gods,1
14-2 Chronicles,025,PERSON,Jehoaddan,1
14-2 Chronicles,025,PERSON,Law,1
14-2 Chronicles,025,PERSON,Jehovah,5
14-2 Chronicles,025,PERSON,Judah,6
14-2 Chronicles,025,PERSON,Benjamin,1
14-2 Chronicles,025,PERSON,Beth,3
14-2 Chronicles,025,PERSON,King,3
14-2 Chronicles,025,GPE,Jerusalem,5
14-2 Chronicles,025,GPE,Jehovah,1
14-2 Chronicles,025,GPE,Israel,11
14-2 Chronicles,025,GPE,Judah,8
14-2 Chronicles,025,GPE,Samaria,2
14-2 Chronicles,025,GPE,Jehu,1
14-2 Chronicles,026,PERSON,Judah,2
14-2 Chronicles,026,PERSON,Jehovah,5
14-2 Chronicles,026,PERSON,Aaron,1
14-2 Chronicles,026,PERSON,Jotham,2
14-2 Chronicles,026,PERSON,Isaiah,1
14-2 Chronicles,026,GPE,Jerusalem,4
14-2 Chronicles,026,GPE,Jehovah,4
14-2 Chronicles,026,GPE,Ashdod,2
14-2 Chronicles,026,GPE,Egypt,1
14-2 Chronicles,026,GPE,Carmel,1
14-2 Chronicles,026,GPE,Amoz,1
14-2 Chronicles,027,PERSON,Jotham,4
14-2 Chronicles,027,PERSON,Jehovah,1
14-2 Chronicles,027,GPE,Jerusalem,2
14-2 Chronicles,027,GPE,Zadok,1
14-2 Chronicles,027,GPE,Jehovah,2
14-2 Chronicles,027,GPE,Ophel,1
14-2 Chronicles,027,GPE,Judah,2
14-2 Chronicles,027,GPE,Israel,1
14-2 Chronicles,027,GPE,the City of David,1
14-2 Chronicles,028,PERSON,David,1
14-2 Chronicles,028,PERSON,Jehovah,12
14-2 Chronicles,028,PERSON,Pekah,1
14-2 Chronicles,028,PERSON,Zichri,1
14-2 Chronicles,028,PERSON,Israelites,1
14-2 Chronicles,028,PERSON,Oded,1
14-2 Chronicles,028,PERSON,Judah,4
14-2 Chronicles,028,PERSON,Jehohanan,1
14-2 Chronicles,028,PERSON,King Ahaz,2
14-2 Chronicles,028,PERSON,Beth,1
14-2 Chronicles,028,PERSON,Timnah,1
14-2 Chronicles,028,PERSON,Gimzo,1
14-2 Chronicles,028,GPE,Jerusalem,4
14-2 Chronicles,028,GPE,Jehovah,2
14-2 Chronicles,028,GPE,Israel,7
14-2 Chronicles,028,GPE,Syria,2
14-2 Chronicles,028,GPE,Damascus,2
14-2 Chronicles,028,GPE,Judah,3
14-2 Chronicles,028,GPE,Samaria,2
14-2 Chronicles,028,GPE,Hadlai,1
14-2 Chronicles,029,PERSON,David,4
14-2 Chronicles,029,PERSON,Jehovah,12
14-2 Chronicles,029,PERSON,Eden,1
14-2 Chronicles,029,PERSON,Jeuel,1
14-2 Chronicles,029,PERSON,Jehiel,1
14-2 Chronicles,029,PERSON,King,1
14-2 Chronicles,029,PERSON,Judah,1
14-2 Chronicles,029,PERSON,Aaron,1
14-2 Chronicles,029,GPE,Jerusalem,2
14-2 Chronicles,029,GPE,Jehovah,13
14-2 Chronicles,029,GPE,Israel,5
14-2 Chronicles,029,GPE,Judah,1
14-2 Chronicles,029,GPE,Zimmah,1
14-2 Chronicles,029,GPE,Elizaphan,1
14-2 Chronicles,029,GPE,Shimri,1
14-2 Chronicles,029,GPE,Uzziel,1
14-2 Chronicles,029,GPE,Nathan,1
14-2 Chronicles,030,PERSON,Beer,1
14-2 Chronicles,030,PERSON,Dan,1
14-2 Chronicles,030,PERSON,Jehovah,12
14-2 Chronicles,030,PERSON,Abraham,1
14-2 Chronicles,030,PERSON,Isaac,1
14-2 Chronicles,030,PERSON,Zebulun,1
14-2 Chronicles,030,PERSON,Passover,1
14-2 Chronicles,030,PERSON,David,1
14-2 Chronicles,030,GPE,Israel,9
14-2 Chronicles,030,GPE,Judah,6
14-2 Chronicles,030,GPE,Jehovah,3
14-2 Chronicles,030,GPE,Jerusalem,10
14-2 Chronicles,030,GPE,Asher,1
14-2 Chronicles,030,GPE,Zebulun,1
14-2 Chronicles,030,TIME,10 ,1
14-2 Chronicles,030,TIME,21 So the Israelites who,1
14-2 Chronicles,030,EVENT,the Festival of Unleavened Bread,2
14-2 Chronicles,031,PERSON,Benjamin,1
14-2 Chronicles,031,PERSON,Israelites,1
14-2 Chronicles,031,PERSON,Jehovah,6
14-2 Chronicles,031,PERSON,Zadok,1
14-2 Chronicles,031,PERSON,Shimei,2
14-2 Chronicles,031,PERSON,Mahath,1
14-2 Chronicles,031,PERSON,King,1
14-2 Chronicles,031,PERSON,Kore,1
14-2 Chronicles,031,PERSON,Imnah,1
14-2 Chronicles,031,PERSON,Jeshua,1
14-2 Chronicles,031,PERSON,Aaron,1
14-2 Chronicles,031,PERSON,Law,1
14-2 Chronicles,031,GPE,Judah,5
14-2 Chronicles,031,GPE,Ephraim,1
14-2 Chronicles,031,GPE,Jehovah,2
14-2 Chronicles,031,GPE,Jerusalem,1
14-2 Chronicles,031,GPE,Israel,2
14-2 Chronicles,031,GPE,Nahath,1
14-2 Chronicles,031,GPE,Jerimoth,1
14-2 Chronicles,031,GPE,Eden,1
14-2 Chronicles,031,TIME,the morning,1
14-2 Chronicles,031,TIME,evening,1
14-2 Chronicles,031,LAW,the Law of Jehovah,1
14-2 Chronicles,032,PERSON,Judah,2
14-2 Chronicles,032,PERSON,Jehovah,9
14-2 Chronicles,032,PERSON,Isaiah,2
14-2 Chronicles,032,PERSON,balsam oil,1
14-2 Chronicles,032,PERSON,David,1
14-2 Chronicles,032,GPE,Jerusalem,12
14-2 Chronicles,032,GPE,the City of David,2
14-2 Chronicles,032,GPE,Judah,2
14-2 Chronicles,032,GPE,Israel,2
14-2 Chronicles,032,GPE,Gihon,1
14-2 Chronicles,032,TIME,9 After,1
14-2 Chronicles,033,PERSON,Jehovah,10
14-2 Chronicles,033,PERSON,David,1
14-2 Chronicles,033,PERSON,Law,1
14-2 Chronicles,033,PERSON,Judah,2
14-2 Chronicles,033,PERSON,Ophel,1
14-2 Chronicles,033,PERSON,Amon,4
14-2 Chronicles,033,PERSON,King Amon,1
14-2 Chronicles,033,GPE,Jerusalem,7
14-2 Chronicles,033,GPE,Jehovah,7
14-2 Chronicles,033,GPE,Israel,6
14-2 Chronicles,033,GPE,the City of David west of Gihon,1
14-2 Chronicles,033,GPE,Judah,1
14-2 Chronicles,033,TIME,9 Manasseh,1
14-2 Chronicles,034,PERSON,David,2
14-2 Chronicles,034,PERSON,Judah,1
14-2 Chronicles,034,PERSON,Naphtali,1
14-2 Chronicles,034,PERSON,Shaphan,4
14-2 Chronicles,034,PERSON,Jehovah,12
14-2 Chronicles,034,PERSON,Benjamin,2
14-2 Chronicles,034,PERSON,Jehovahs Law,1
14-2 Chronicles,034,PERSON,Law,1
14-2 Chronicles,034,GPE,Jerusalem,10
14-2 Chronicles,034,GPE,Jehovah,7
14-2 Chronicles,034,GPE,Judah,8
14-2 Chronicles,034,GPE,Israel,6
14-2 Chronicles,034,GPE,Shaphan,4
14-2 Chronicles,034,GPE,Micah,1
14-2 Chronicles,035,PERSON,Jehovah,6
14-2 Chronicles,035,PERSON,David,2
14-2 Chronicles,035,PERSON,Nethanel,1
14-2 Chronicles,035,PERSON,Levites,1
14-2 Chronicles,035,PERSON,Passover,2
14-2 Chronicles,035,PERSON,Aaron,2
14-2 Chronicles,035,PERSON,King,1
14-2 Chronicles,035,PERSON,Samuel,1
14-2 Chronicles,035,PERSON,King Necho,1
14-2 Chronicles,035,PERSON,Judah,1
14-2 Chronicles,035,PERSON,God,1
14-2 Chronicles,035,PERSON,Jeremiah,1
14-2 Chronicles,035,GPE,Jerusalem,4
14-2 Chronicles,035,GPE,Israel,9
14-2 Chronicles,035,GPE,Jehovah,1
14-2 Chronicles,035,GPE,Judah,3
14-2 Chronicles,035,GPE,Egypt,1
14-2 Chronicles,035,GPE,Plain,1
14-2 Chronicles,035,TIME,17 The Israelites,1
14-2 Chronicles,035,LAW,the Law of Jehovah,1
14-2 Chronicles,035,EVENT,the Festival of Unleavened Bread,1
14-2 Chronicles,036,PERSON,Jehoahaz,1
14-2 Chronicles,036,PERSON,Jehovah,10
14-2 Chronicles,036,PERSON,Nebuchadnezzar,1
14-2 Chronicles,036,PERSON,Jeremiah,3
14-2 Chronicles,036,PERSON,Babylon,1
14-2 Chronicles,036,GPE,Jerusalem,11
14-2 Chronicles,036,GPE,Egypt,3
14-2 Chronicles,036,GPE,Judah,4
14-2 Chronicles,036,GPE,Babylon,1
14-2 Chronicles,036,GPE,Israel,2
14-2 Chronicles,036,GPE,Jehovah,2
14-2 Chronicles,036,GPE,King Nebuchadnezzar,2
14-2 Chronicles,036,GPE,Persia,4
15-Ezra,001,PERSON,Jehovah,2
15-Ezra,001,PERSON,Jeremiah,1
15-Ezra,001,PERSON,Benjamin,1
15-Ezra,001,GPE,Persia,4
15-Ezra,001,GPE,Jerusalem,7
15-Ezra,001,GPE,Judah,4
15-Ezra,001,GPE,Israel,1
15-Ezra,001,GPE,Jehovah,2
15-Ezra,001,GPE,Babylon,1
15-Ezra,001,TIME,9 Now,1
15-Ezra,002,PERSON,King Nebuchadnezzar,1
15-Ezra,002,PERSON,Babylon,1
15-Ezra,002,PERSON,Jeshua,3
15-Ezra,002,PERSON,Arah,1
15-Ezra,002,PERSON,Bezai,1
15-Ezra,002,PERSON,Jorah,1
15-Ezra,002,PERSON,Kiriath-jearim,1
15-Ezra,002,PERSON,Chephirah,1
15-Ezra,002,PERSON,Pashhur,1
15-Ezra,002,PERSON,Kadmiel,1
15-Ezra,002,PERSON,Keros,1
15-Ezra,002,PERSON,Salmai,1
15-Ezra,002,PERSON,Giddel,1
15-Ezra,002,PERSON,Asnah,1
15-Ezra,002,PERSON,Bakbuk,1
15-Ezra,002,PERSON,Pochereth-hazzebaim,1
15-Ezra,002,PERSON,Tel-melah,1
15-Ezra,002,PERSON,Tel-harsha,1
15-Ezra,002,PERSON,Addon,1
15-Ezra,002,PERSON,Immer,1
15-Ezra,002,PERSON,Thummim,1
15-Ezra,002,GPE,Jerusalem,2
15-Ezra,002,GPE,Judah,1
15-Ezra,002,GPE,Bilshan,1
15-Ezra,002,GPE,Mispar,1
15-Ezra,002,GPE,Joab,1
15-Ezra,002,GPE,Bani,1
15-Ezra,002,GPE,Bebai,1
15-Ezra,002,GPE,Azgad,1
15-Ezra,002,GPE,Adin,1
15-Ezra,002,GPE,Hashum,1
15-Ezra,002,GPE,Gibbar,1
15-Ezra,002,GPE,Bethel,1
15-Ezra,002,GPE,Siaha,1
15-Ezra,002,GPE,Padon,1
15-Ezra,002,GPE,Hagabah,1
15-Ezra,002,GPE,Hagab,1
15-Ezra,002,GPE,Hanan,1
15-Ezra,002,GPE,Gahar,1
15-Ezra,002,GPE,Reaiah,1
15-Ezra,002,GPE,Nekoda,2
15-Ezra,002,GPE,Gazzam,1
15-Ezra,002,GPE,Besai,1
15-Ezra,002,GPE,Bazluth,1
15-Ezra,002,GPE,Harsha,1
15-Ezra,002,GPE,Darkon,1
15-Ezra,002,GPE,Cherub,1
15-Ezra,002,GPE,Israel,1
15-Ezra,003,PERSON,Jeshua,3
15-Ezra,003,PERSON,Jehozadak,2
15-Ezra,003,PERSON,Jehovah,6
15-Ezra,003,PERSON,King Cyrus,1
15-Ezra,003,PERSON,Kadmiel,1
15-Ezra,003,GPE,Jerusalem,3
15-Ezra,003,GPE,Israel,3
15-Ezra,003,GPE,Jehovah,3
15-Ezra,003,GPE,Persia,1
15-Ezra,003,GPE,Judah,1
15-Ezra,003,TIME,the morning,1
15-Ezra,003,TIME,evening,1
15-Ezra,003,TIME,9 ,1
15-Ezra,003,EVENT,the Festival of Booths,1
15-Ezra,004,PERSON,Benjamin,1
15-Ezra,004,PERSON,Jehovah,2
15-Ezra,004,PERSON,Jeshua,1
15-Ezra,004,PERSON,Bishlam,1
15-Ezra,004,PERSON,Shimshai,4
15-Ezra,004,GPE,Judah,3
15-Ezra,004,GPE,Israel,3
15-Ezra,004,GPE,Persia,5
15-Ezra,004,GPE,Jerusalem,6
15-Ezra,004,GPE,Tabeel,1
15-Ezra,004,GPE,Susa,1
15-Ezra,004,GPE,Samaria,2
15-Ezra,005,PERSON,Jeshua,1
15-Ezra,005,PERSON,King Cyrus,1
15-Ezra,005,PERSON,Nebuchadnezzar,1
15-Ezra,005,PERSON,Cyrus,1
15-Ezra,005,PERSON,Babylon,1
15-Ezra,005,GPE,Judah,2
15-Ezra,005,GPE,Jerusalem,6
15-Ezra,005,GPE,Israel,2
15-Ezra,005,GPE,Shethar,2
15-Ezra,005,GPE,King Nebuchadnezzar of Babylon,1
15-Ezra,006,PERSON,Nebuchadnezzar,1
15-Ezra,006,PERSON,Cyrus,1
15-Ezra,006,PERSON,Jehovah,2
15-Ezra,006,GPE,Babylon,1
15-Ezra,006,GPE,Jerusalem,6
15-Ezra,006,GPE,Shethar,2
15-Ezra,006,GPE,Israel,5
15-Ezra,006,GPE,Persia,1
15-Ezra,006,EVENT,Levites,1
15-Ezra,006,EVENT,the Festival of Unleavened Bread,1
15-Ezra,007,PERSON,Ezra,8
15-Ezra,007,PERSON,Zadok,1
15-Ezra,007,PERSON,Aaron,1
15-Ezra,007,PERSON,Babylon,1
15-Ezra,007,PERSON,Jehovah,4
15-Ezra,007,GPE,Persia,1
15-Ezra,007,GPE,Uzzi,1
15-Ezra,007,GPE,Bukki,1
15-Ezra,007,GPE,Israel,6
15-Ezra,007,GPE,Jerusalem,10
15-Ezra,007,GPE,Judah,1
15-Ezra,007,GPE,Jehovah,1
15-Ezra,007,LAW,the Law of Jehovah,1
15-Ezra,008,PERSON,Daniel,1
15-Ezra,008,PERSON,David,2
15-Ezra,008,PERSON,Parosh,1
15-Ezra,008,PERSON,Pahath-moab,1
15-Ezra,008,PERSON,Elieho,1
15-Ezra,008,PERSON,Zattu,1
15-Ezra,008,PERSON,Johanan,1
15-Ezra,008,PERSON,Ariel,1
15-Ezra,008,PERSON,Mahli,1
15-Ezra,008,PERSON,Jehovah,3
15-Ezra,008,PERSON,Jeshua,1
15-Ezra,008,GPE,Jonathan,1
15-Ezra,008,GPE,Elam,1
15-Ezra,008,GPE,Michael,1
15-Ezra,008,GPE,Joab,1
15-Ezra,008,GPE,Bani,1
15-Ezra,008,GPE,Bebai,2
15-Ezra,008,GPE,Azgad,1
15-Ezra,008,GPE,Uthai,1
15-Ezra,008,GPE,Jarib,1
15-Ezra,008,GPE,Nathan,1
15-Ezra,008,GPE,Levi,1
15-Ezra,008,GPE,Israel,4
15-Ezra,008,GPE,Jerusalem,4
15-Ezra,008,GPE,Binnui,1
15-Ezra,008,EVENT,Hakkatan,1
15-Ezra,009,PERSON,Jehovah,2
15-Ezra,009,GPE,Israel,3
15-Ezra,009,GPE,Persia,1
15-Ezra,009,GPE,Judah,1
15-Ezra,009,GPE,Jerusalem,1
15-Ezra,009,TIME,evening,2
15-Ezra,010,PERSON,Ezra,4
15-Ezra,010,PERSON,Jehovah,2
15-Ezra,010,PERSON,Benjamin,2
15-Ezra,010,PERSON,Jonathan,1
15-Ezra,010,PERSON,Jeshua,1
15-Ezra,010,PERSON,Jehozadak,1
15-Ezra,010,PERSON,Eliezer,3
15-Ezra,010,PERSON,Jarib,1
15-Ezra,010,PERSON,Immer,1
15-Ezra,010,PERSON,Pashhur,1
15-Ezra,010,PERSON,Nethanel,1
15-Ezra,010,PERSON,Kelita,1
15-Ezra,010,PERSON,Judah,1
15-Ezra,010,PERSON,Eliashib,3
15-Ezra,010,PERSON,Parosh,1
15-Ezra,010,PERSON,Jeremoth,3
15-Ezra,010,PERSON,Pahath-moab,1
15-Ezra,010,PERSON,Binnui,1
15-Ezra,010,PERSON,Harim,1
15-Ezra,010,PERSON,Jeremai,1
15-Ezra,010,PERSON,Azarel,1
15-Ezra,010,PERSON,Joseph,1
15-Ezra,010,GPE,Israel,5
15-Ezra,010,GPE,Judah,2
15-Ezra,010,GPE,Jerusalem,3
15-Ezra,010,GPE,Shabbethai,1
15-Ezra,010,GPE,Telem,1
15-Ezra,010,GPE,Uri,1
15-Ezra,010,GPE,Abdi,1
15-Ezra,010,GPE,Bebai,1
15-Ezra,010,GPE,Zabbai,1
15-Ezra,010,GPE,Bani,2
15-Ezra,010,GPE,Malluch,2
15-Ezra,010,GPE,Adna,1
15-Ezra,010,GPE,Chelal,1
15-Ezra,010,GPE,Hashum,1
15-Ezra,010,GPE,Mattattah,1
15-Ezra,010,GPE,Zabad,2
15-Ezra,010,GPE,Binnui,1
15-Ezra,010,GPE,Nathan,1
15-Ezra,010,GPE,Shashai,1
15-Ezra,010,GPE,Sharai,1
15-Ezra,010,EVENT,Zabad,1
16-Nehemiah,001,GPE,Chislev,1
16-Nehemiah,001,GPE,Shushan,1
16-Nehemiah,001,GPE,Judah,1
16-Nehemiah,001,GPE,Jerusalem,2
16-Nehemiah,001,GPE,Israel,1
16-Nehemiah,002,PERSON,Judah,2
16-Nehemiah,002,GPE,Israel,1
16-Nehemiah,002,GPE,Jerusalem,6
16-Nehemiah,002,TIME,9 ,1
16-Nehemiah,002,TIME,night,3
16-Nehemiah,003,PERSON,Zadok,2
16-Nehemiah,003,PERSON,Baana,1
16-Nehemiah,003,PERSON,Joiada,1
16-Nehemiah,003,PERSON,Jadon,1
16-Nehemiah,003,PERSON,Harim,1
16-Nehemiah,003,PERSON,Hasshub,2
16-Nehemiah,003,PERSON,Pahath-moab,1
16-Nehemiah,003,PERSON,Hanun,1
16-Nehemiah,003,PERSON,Rechab,1
16-Nehemiah,003,PERSON,Beth-haccherem,1
16-Nehemiah,003,PERSON,Keilah,1
16-Nehemiah,003,PERSON,Ezer,1
16-Nehemiah,003,PERSON,Jeshua,1
16-Nehemiah,003,PERSON,Benjamin,1
16-Nehemiah,003,PERSON,Binnui,1
16-Nehemiah,003,PERSON,Parosh,1
16-Nehemiah,003,PERSON,Immer,1
16-Nehemiah,003,GPE,Zaccur,1
16-Nehemiah,003,GPE,Imri,1
16-Nehemiah,003,GPE,Jerusalem,3
16-Nehemiah,003,GPE,the City of David,1
16-Nehemiah,003,GPE,Bani,1
16-Nehemiah,003,GPE,Keilah,1
16-Nehemiah,003,GPE,Zabbai,1
16-Nehemiah,003,GPE,Jordan,1
16-Nehemiah,003,GPE,Ophel,2
16-Nehemiah,003,LAW,the Fish Gate,1
16-Nehemiah,004,PERSON,Jehovah,1
16-Nehemiah,004,GPE,Samaria,1
16-Nehemiah,004,GPE,Jerusalem,3
16-Nehemiah,004,GPE,Judah,1
16-Nehemiah,004,TIME,night,1
16-Nehemiah,005,PERSON,Jehovah,1
16-Nehemiah,005,GPE,Judah,1
16-Nehemiah,006,PERSON,Arah,1
16-Nehemiah,006,PERSON,Jehohanan,1
16-Nehemiah,006,GPE,Ono,1
16-Nehemiah,006,GPE,Jerusalem,1
16-Nehemiah,006,GPE,Judah,3
16-Nehemiah,006,TIME,night,1
16-Nehemiah,007,PERSON,King Nebuchadnezzar,1
16-Nehemiah,007,PERSON,Jeshua,3
16-Nehemiah,007,PERSON,Arah,1
16-Nehemiah,007,PERSON,Beth-azmaveth,1
16-Nehemiah,007,PERSON,Kiriath-jearim,1
16-Nehemiah,007,PERSON,Chephirah,1
16-Nehemiah,007,PERSON,Pashhur,1
16-Nehemiah,007,PERSON,Kadmiel,1
16-Nehemiah,007,PERSON,Keros,1
16-Nehemiah,007,PERSON,Salmai,1
16-Nehemiah,007,PERSON,Giddel,1
16-Nehemiah,007,PERSON,Bakbuk,1
16-Nehemiah,007,PERSON,Pochereth-hazzebaim,1
16-Nehemiah,007,PERSON,Tel-melah,1
16-Nehemiah,007,PERSON,Tel-harsha,1
16-Nehemiah,007,PERSON,Addon,1
16-Nehemiah,007,PERSON,Immer,1
16-Nehemiah,007,PERSON,Thummim,1
16-Nehemiah,007,PERSON,Israelites,1
16-Nehemiah,007,GPE,Jerusalem,4
16-Nehemiah,007,GPE,Judah,1
16-Nehemiah,007,GPE,Bilshan,1
16-Nehemiah,007,GPE,Joab,1
16-Nehemiah,007,GPE,Binnui,1
16-Nehemiah,007,GPE,Bebai,1
16-Nehemiah,007,GPE,Azgad,1
16-Nehemiah,007,GPE,Adin,1
16-Nehemiah,007,GPE,Hashum,1
16-Nehemiah,007,GPE,Bezai,1
16-Nehemiah,007,GPE,Bethel,1
16-Nehemiah,007,GPE,Shobai,1
16-Nehemiah,007,GPE,Padon,1
16-Nehemiah,007,GPE,Hagabah,1
16-Nehemiah,007,GPE,Hanan,1
16-Nehemiah,007,GPE,Gahar,1
16-Nehemiah,007,GPE,Nekoda,2
16-Nehemiah,007,GPE,Gazzam,1
16-Nehemiah,007,GPE,Besai,1
16-Nehemiah,007,GPE,Harhur,1
16-Nehemiah,007,GPE,Darkon,1
16-Nehemiah,007,GPE,Amon,1
16-Nehemiah,007,GPE,Cherub,1
16-Nehemiah,007,GPE,Israel,1
16-Nehemiah,008,PERSON,Ezra,7
16-Nehemiah,008,PERSON,Jehovah,6
16-Nehemiah,008,PERSON,Law,2
16-Nehemiah,008,PERSON,Jeshua,1
16-Nehemiah,008,PERSON,Kelita,1
16-Nehemiah,008,PERSON,Hanan,1
16-Nehemiah,008,PERSON,Pelaiah,1
16-Nehemiah,008,PERSON,Israelites,1
16-Nehemiah,008,PERSON,Joshua,1
16-Nehemiah,008,PERSON,Nun,1
16-Nehemiah,008,GPE,Israel,1
16-Nehemiah,008,GPE,Hashum,1
16-Nehemiah,008,GPE,Shabbethai,1
16-Nehemiah,008,GPE,Jerusalem,1
16-Nehemiah,008,TIME,midday,1
16-Nehemiah,009,PERSON,Jehovah,5
16-Nehemiah,009,PERSON,Kadmiel,2
16-Nehemiah,009,PERSON,Bunni,1
16-Nehemiah,009,PERSON,Jeshua,1
16-Nehemiah,009,PERSON,Abram,1
16-Nehemiah,009,PERSON,Abraham,1
16-Nehemiah,009,PERSON,Sabbath,1
16-Nehemiah,009,PERSON,Law,2
16-Nehemiah,009,GPE,Bani,1
16-Nehemiah,009,GPE,Egypt,3
16-Nehemiah,009,GPE,Sihon,1
16-Nehemiah,009,GPE,Bashan,1
16-Nehemiah,009,TIME,4 Jeshua,1
16-Nehemiah,009,TIME,night,2
16-Nehemiah,010,PERSON,Pashhur,1
16-Nehemiah,010,PERSON,Jeshua,1
16-Nehemiah,010,PERSON,Binnui,1
16-Nehemiah,010,PERSON,Kadmiel,1
16-Nehemiah,010,PERSON,Rehob,1
16-Nehemiah,010,PERSON,Parosh,1
16-Nehemiah,010,PERSON,Adin,1
16-Nehemiah,010,PERSON,Zadok,1
16-Nehemiah,010,PERSON,Jaddua,1
16-Nehemiah,010,PERSON,Hasshub,1
16-Nehemiah,010,PERSON,Harim,1
16-Nehemiah,010,PERSON,Jehovah,2
16-Nehemiah,010,PERSON,Sabbath,1
16-Nehemiah,010,PERSON,Law,1
16-Nehemiah,010,PERSON,Aaron,1
16-Nehemiah,010,GPE,Jeremiah,1
16-Nehemiah,010,GPE,Malluch,1
16-Nehemiah,010,GPE,Pelaiah,1
16-Nehemiah,010,GPE,Hanan,3
16-Nehemiah,010,GPE,Elam,1
16-Nehemiah,010,GPE,Zattu,1
16-Nehemiah,010,GPE,Bani,1
16-Nehemiah,010,GPE,Azgad,1
16-Nehemiah,010,GPE,Bebai,1
16-Nehemiah,010,GPE,Hashum,1
16-Nehemiah,010,GPE,Bezai,1
16-Nehemiah,010,GPE,Nebai,1
16-Nehemiah,010,GPE,Shobek,1
16-Nehemiah,010,GPE,Anan,1
16-Nehemiah,010,GPE,Israel,1
16-Nehemiah,011,PERSON,Benjamin,4
16-Nehemiah,011,PERSON,Ithiel son,1
16-Nehemiah,011,PERSON,Joel,1
16-Nehemiah,011,PERSON,Judah,3
16-Nehemiah,011,PERSON,Jedaiah son,1
16-Nehemiah,011,PERSON,Zadok,1
16-Nehemiah,011,PERSON,Jeroham son,1
16-Nehemiah,011,PERSON,Pashhur,1
16-Nehemiah,011,PERSON,Ahzai,1
16-Nehemiah,011,PERSON,Hasshub,1
16-Nehemiah,011,PERSON,Micah,1
16-Nehemiah,011,PERSON,Galal,1
16-Nehemiah,011,PERSON,Mica,1
16-Nehemiah,011,PERSON,Zerah,1
16-Nehemiah,011,PERSON,Jekabzeel,1
16-Nehemiah,011,PERSON,Beth,1
16-Nehemiah,011,PERSON,Ono,1
16-Nehemiah,011,GPE,Jerusalem,7
16-Nehemiah,011,GPE,Israel,2
16-Nehemiah,011,GPE,Judah,5
16-Nehemiah,011,GPE,Perez,2
16-Nehemiah,011,GPE,Jeshaiah,1
16-Nehemiah,011,GPE,Sallai,1
16-Nehemiah,011,GPE,Zichri,1
16-Nehemiah,011,GPE,Shabbethai,1
16-Nehemiah,011,GPE,Zabdi,1
16-Nehemiah,011,GPE,Ophel,1
16-Nehemiah,011,GPE,Levites,1
16-Nehemiah,011,GPE,Uzzi,1
16-Nehemiah,011,GPE,Hazar-shual,1
16-Nehemiah,011,GPE,Beer,2
16-Nehemiah,011,GPE,Ziklag,1
16-Nehemiah,011,GPE,Zorah,1
16-Nehemiah,011,GPE,Jarmuth,1
16-Nehemiah,011,GPE,Hinnom,1
16-Nehemiah,011,GPE,Geba,1
16-Nehemiah,011,GPE,Michmash,1
16-Nehemiah,011,GPE,Aija,1
16-Nehemiah,011,GPE,Bethel,1
16-Nehemiah,011,GPE,Nob,1
16-Nehemiah,011,GPE,Zeboim,1
16-Nehemiah,011,TIME,35 Lod,1
16-Nehemiah,012,PERSON,Jeshua,3
16-Nehemiah,012,PERSON,Jeremiah,1
16-Nehemiah,012,PERSON,Ezra,5
16-Nehemiah,012,PERSON,Rehum,1
16-Nehemiah,012,PERSON,Jedaiah,2
16-Nehemiah,012,PERSON,Kadmiel,2
16-Nehemiah,012,PERSON,Joiakim,2
16-Nehemiah,012,PERSON,Eliashib,1
16-Nehemiah,012,PERSON,Joiada,3
16-Nehemiah,012,PERSON,Jaddua,2
16-Nehemiah,012,PERSON,Jehohanan,2
16-Nehemiah,012,PERSON,Joseph,1
16-Nehemiah,012,PERSON,Harim,1
