Book,Chapter,Verse,Type,Text
genesis,20,15,PERSON,Dwell
genesis,20,15,ORG,Abimelech
genesis,20,16,PERSON,Sarah
genesis,20,17,PERSON,Abraham
genesis,20,17,PERSON,Abimelech
genesis,20,17,OCCUPATION,slave
genesis,20,18,PERSON,Jehovah
genesis,20,18,PERSON,Sarah
genesis,20,18,ORG,Abimelech
genesis,21,1,PERSON,Jehovah
genesis,21,1,PERSON,Sarah
genesis,21,1,PERSON,Jehovah
genesis,21,1,PERSON,Sarah
genesis,21,2,PERSON,Sarah
genesis,21,2,PERSON,Abraham
genesis,21,3,PERSON,Abraham
genesis,21,3,PERSON,Sarah
genesis,21,3,PERSON,Isaac
genesis,21,4,PERSON,Abraham
genesis,21,4,PERSON,Isaac
genesis,21,4,DATE,eight days old
genesis,21,5,PERSON,Abraham
genesis,21,5,PERSON,Isaac
genesis,21,5,DATE,100 years old
genesis,21,6,PERSON,Sarah
genesis,21,7,PERSON,Abraham
genesis,21,7,PERSON,Sarah
genesis,21,8,PERSON,Abraham
genesis,21,8,PERSON,Isaac
genesis,21,8,DATE,the day
genesis,21,9,PERSON,Sarah
genesis,21,9,PERSON,Abraham
genesis,21,9,PERSON,Isaac
genesis,21,9,ORG,Hagar
genesis,21,9,NORP,Egyptian
genesis,21,10,PERSON,Abraham
genesis,21,10,PERSON,Isaac
genesis,21,10,OCCUPATION,slave
genesis,21,10,OCCUPATION,slave
genesis,21,11,PERSON,Abraham
genesis,21,12,PERSON,Abraham
genesis,21,12,PERSON,Sarah
genesis,21,12,PERSON,Isaac
genesis,21,12,OCCUPATION,slave
genesis,21,13,OCCUPATION,slave
genesis,21,14,PERSON,Abraham
genesis,21,14,PERSON,Hagar
genesis,21,17,PERSON,Hagar
genesis,21,17,PERSON,Hagar
genesis,21,21,GPE,Paran
genesis,21,21,GPE,Egypt
genesis,21,22,PERSON,Abimelech
genesis,21,22,PERSON,Abraham
genesis,21,24,PERSON,Abraham
genesis,21,25,PERSON,Abraham
genesis,21,25,PERSON,Abimelech
genesis,21,25,ORG,Abimelech
genesis,21,25,OCCUPATION,servant
genesis,21,26,DATE,today
genesis,21,26,ORG,Abimelech
genesis,21,27,PERSON,Abraham
genesis,21,27,ORG,Abimelech
genesis,21,28,PERSON,Abraham
genesis,21,29,PERSON,Abraham
genesis,21,29,ORG,Abimelech
genesis,21,32,ORG,Abimelech
genesis,21,33,GPE,Jehovah
genesis,21,34,PERSON,Abraham
genesis,22,1,PERSON,Abraham
genesis,22,1,PERSON,Abraham
genesis,22,2,PERSON,Isaac
genesis,22,3,PERSON,Abraham
genesis,22,3,PERSON,Isaac
genesis,22,3,OCCUPATION,servant
genesis,22,4,PERSON,Abraham
genesis,22,4,DATE,the third day
genesis,22,5,PERSON,Abraham
genesis,22,5,OCCUPATION,servant
genesis,22,6,PERSON,Abraham
genesis,22,6,PERSON,Isaac
genesis,22,7,PERSON,Isaac
genesis,22,7,PERSON,Abraham
genesis,22,8,PERSON,Abraham
genesis,22,9,PERSON,Abraham
genesis,22,9,PERSON,Isaac
genesis,22,10,PERSON,Abraham
genesis,22,11,PERSON,Abraham
genesis,22,11,PERSON,Abraham
genesis,22,13,PERSON,Abraham
genesis,22,13,PERSON,Abraham
genesis,22,14,PERSON,Abraham
genesis,22,14,PERSON,Jehovah
genesis,22,14,DATE,today
genesis,22,14,GPE,Jehovah
genesis,22,15,PERSON,Abraham
genesis,22,16,PERSON,Jehovah
genesis,22,19,PERSON,Abraham
genesis,22,19,PERSON,Abraham
genesis,22,19,OCCUPATION,servant
genesis,22,20,PERSON,Abraham
genesis,22,20,GPE,Milcah
genesis,22,20,ORG,Nahor
genesis,22,21,PERSON,Buz
genesis,22,21,PERSON,Kemuel
genesis,22,21,PERSON,Aram
genesis,22,22,PERSON,Bethuel
genesis,22,22,ORG,Hazo
genesis,22,23,PERSON,Milcah
genesis,22,23,PERSON,Abraham
genesis,22,23,GPE,Nahor
genesis,22,24,PERSON,Maacah
genesis,22,24,GPE,Gaham
genesis,22,24,GPE,Tahash
genesis,22,24,ORG,Reumah
genesis,22,24,ORG,Tebah
genesis,23,1,PERSON,Sarah
genesis,23,1,DATE,127 years
genesis,23,1,DATE,the years
genesis,23,1,ORG,Sarahs
genesis,23,2,PERSON,Sarah
genesis,23,2,PERSON,Abraham
genesis,23,2,PERSON,Sarah
genesis,23,2,GPE,Kiriath arba
genesis,23,2,GPE,Hebron
genesis,23,2,GPE,Canaan
genesis,23,3,PERSON,Abraham
genesis,23,3,PERSON,Heth
genesis,23,5,PERSON,Heth
genesis,23,5,PERSON,Abraham
genesis,23,7,PERSON,Abraham
genesis,23,8,GPE,Zohar
genesis,23,8,ORG,Ephron
genesis,23,9,GPE,Machpelah
genesis,23,10,PERSON,Ephron
genesis,23,10,PERSON,Heth
genesis,23,10,PERSON,Ephron
genesis,23,10,PERSON,Abraham
genesis,23,10,PERSON,Heth
genesis,23,12,PERSON,Abraham
genesis,23,13,ORG,Ephron
genesis,23,14,PERSON,Abraham
genesis,23,14,ORG,Ephron
genesis,23,16,PERSON,Abraham
genesis,23,16,PERSON,Abraham
genesis,23,16,PERSON,Ephron
genesis,23,16,ORG,Ephron
genesis,23,17,GPE,Machpelah
genesis,23,17,GPE,Mamre
genesis,23,17,ORG,Ephron
genesis,23,18,PERSON,Heth
genesis,23,19,PERSON,Abraham
genesis,23,19,PERSON,Sarah
genesis,23,19,GPE,Machpelah
genesis,23,19,GPE,Mamre
genesis,23,19,GPE,Hebron
genesis,23,19,GPE,Canaan
genesis,23,20,PERSON,Heth
genesis,23,20,PERSON,Abraham
genesis,24,1,PERSON,Abraham
genesis,24,1,PERSON,Jehovah
genesis,24,1,PERSON,Abraham
genesis,24,1,DATE,years
genesis,24,2,PERSON,Abraham
genesis,24,2,OCCUPATION,servant
genesis,24,3,PERSON,Jehovah
genesis,24,3,ORG,Canaanites
genesis,24,4,PERSON,Isaac
genesis,24,5,OCCUPATION,servant
genesis,24,6,PERSON,Abraham
genesis,24,9,PERSON,Abraham
genesis,24,9,OCCUPATION,servant
genesis,24,10,GPE,Mesopotamia
genesis,24,10,GPE,Nahor
genesis,24,10,OCCUPATION,servant
genesis,24,12,PERSON,Jehovah
genesis,24,12,PERSON,Abraham
genesis,24,12,PERSON,Abraham
genesis,24,12,DATE,this day
genesis,24,13,DATE,a spring
genesis,24,14,PERSON,Isaac
genesis,24,14,OCCUPATION,servant
genesis,24,15,PERSON,Rebekah
genesis,24,15,PERSON,Bethuel
genesis,24,15,GPE,Milcah
genesis,24,15,GPE,Nahor
genesis,24,15,ORG,Abrahams
genesis,24,16,DATE,the spring
genesis,24,17,OCCUPATION,servant
genesis,24,21,PERSON,Jehovah
genesis,24,24,PERSON,Bethuel
genesis,24,24,GPE,Milcah
genesis,24,24,GPE,Nahor
genesis,24,26,PERSON,Jehovah
genesis,24,27,PERSON,Jehovah
genesis,24,27,PERSON,Abraham
genesis,24,27,PERSON,Jehovah
genesis,24,29,PERSON,Rebekah
genesis,24,29,DATE,the spring
genesis,24,29,ORG,Laban
genesis,24,29,ORG,Laban
genesis,24,30,PERSON,Rebekah
genesis,24,30,DATE,the spring
genesis,24,31,PERSON,Jehovah
genesis,24,33,ORG,Laban
genesis,24,34,OCCUPATION,servant
genesis,24,35,PERSON,Jehovah
genesis,24,35,OCCUPATION,servant
genesis,24,36,PERSON,Sarah
genesis,24,37,ORG,Canaanites
genesis,24,40,PERSON,Jehovah
genesis,24,42,PERSON,Jehovah
genesis,24,42,PERSON,Abraham
genesis,24,42,DATE,the spring today
genesis,24,43,DATE,a spring
genesis,24,44,PERSON,Jehovah
genesis,24,45,PERSON,Rebekah
genesis,24,45,DATE,the spring
genesis,24,47,PERSON,Bethuel
genesis,24,47,PERSON,Milcah
genesis,24,47,GPE,Nahor
genesis,24,48,PERSON,Jehovah
genesis,24,48,PERSON,Jehovah
genesis,24,48,PERSON,Abraham
genesis,24,50,PERSON,Bethuel
genesis,24,50,GPE,Jehovah
genesis,24,51,PERSON,Rebekah
genesis,24,51,PERSON,Jehovah
genesis,24,52,GPE,Jehovah
genesis,24,52,OCCUPATION,servant
genesis,24,53,PERSON,Rebekah
genesis,24,53,OCCUPATION,servant
genesis,24,55,DATE,at least ten days
genesis,24,56,PERSON,Jehovah
genesis,24,59,PERSON,Rebekah
genesis,24,59,ORG,Abrahams
genesis,24,59,OCCUPATION,servant
genesis,24,61,OCCUPATION,servant
genesis,24,62,PERSON,Isaac
genesis,24,62,NORP,Beer
genesis,24,63,PERSON,Isaac
genesis,24,64,PERSON,Rebekah
genesis,24,64,PERSON,Isaac
genesis,24,65,OCCUPATION,servant
genesis,24,65,OCCUPATION,servant
genesis,24,66,PERSON,Isaac
genesis,24,66,OCCUPATION,servant
genesis,24,67,PERSON,Isaac
genesis,24,67,PERSON,Sarah
genesis,24,67,PERSON,Rebekah
genesis,24,67,PERSON,Isaac
genesis,25,1,PERSON,Abraham
genesis,25,1,PERSON,Keturah
genesis,25,2,PERSON,Zimran
genesis,25,2,PERSON,Midian
genesis,25,2,PERSON,Shuah
genesis,25,2,GPE,Jokshan
genesis,25,2,GPE,Medan
genesis,25,2,ORG,Ishbak
genesis,25,3,GPE,Sheba
genesis,25,3,GPE,Dedan
genesis,25,3,GPE,Dedan
genesis,25,3,ORG,Jokshan
genesis,25,3,ORG,"Asshurim, Letushim"
genesis,25,3,NORP,Leummim
genesis,25,4,PERSON,Midian
genesis,25,4,PERSON,Ephah
genesis,25,4,PERSON,Epher
genesis,25,4,PERSON,Hanoch
genesis,25,4,PERSON,Keturah
genesis,25,4,GPE,Abida
genesis,25,4,GPE,Eldaah
genesis,25,5,PERSON,Abraham
genesis,25,5,PERSON,Isaac
genesis,25,6,PERSON,Abraham
genesis,25,6,PERSON,Isaac
genesis,25,7,DATE,The years
genesis,25,7,DATE,175 years
genesis,25,7,ORG,Abrahams
genesis,25,8,PERSON,Abraham
genesis,25,9,PERSON,Isaac
genesis,25,9,PERSON,Ishmael
genesis,25,9,GPE,Machpelah
genesis,25,9,GPE,Mamre
genesis,25,9,ORG,Ephron
genesis,25,10,PERSON,Abraham
genesis,25,10,PERSON,Heth
genesis,25,10,PERSON,Abraham
genesis,25,10,PERSON,Sarah
genesis,25,11,PERSON,Isaac
genesis,25,11,PERSON,Isaac
genesis,25,11,NORP,Beer
genesis,25,12,PERSON,Abraham
genesis,25,12,PERSON,Hagar
genesis,25,12,PERSON,Sarah
genesis,25,12,PERSON,Abraham
genesis,25,12,NORP,Ishmael
genesis,25,12,NORP,Egyptian
genesis,25,12,OCCUPATION,servant
genesis,25,13,PERSON,Kedar
genesis,25,13,PERSON,Mibsam
genesis,25,13,GPE,Ishmael
genesis,25,13,ORG,Adbeel
genesis,25,14,PERSON,Massa
genesis,25,15,GPE,Jetur
genesis,25,15,ORG,Tema
genesis,25,15,ORG,Kedemah
genesis,25,15,NORP,Naphish
genesis,25,16,GPE,Ishmael
genesis,25,17,PERSON,Ishmael
genesis,25,17,DATE,137 years
genesis,25,18,PERSON,Havilah
genesis,25,18,GPE,Shur
genesis,25,18,GPE,Egypt
genesis,25,18,GPE,Assyria
genesis,25,19,PERSON,Isaac
genesis,25,19,PERSON,Abraham
genesis,25,19,PERSON,Abraham
genesis,25,19,PERSON,Isaac
genesis,25,20,PERSON,Isaac
genesis,25,20,PERSON,Rebekah
genesis,25,20,PERSON,Bethuel
genesis,25,20,DATE,40 years old
genesis,25,20,GPE,Paddan
genesis,25,20,ORG,Laban
genesis,25,20,NORP,Aramaean
genesis,25,21,PERSON,Isaac
genesis,25,21,PERSON,Jehovah
genesis,25,21,PERSON,Jehovah
genesis,25,21,PERSON,Rebekah
genesis,25,22,GPE,Jehovah
genesis,25,23,PERSON,Jehovah
genesis,25,26,PERSON,Jacob
genesis,25,26,PERSON,Isaac
genesis,25,26,DATE,60 years old
genesis,25,27,PERSON,Jacob
genesis,25,28,PERSON,Isaac
genesis,25,28,PERSON,Rebekah
genesis,25,29,PERSON,Jacob
genesis,25,30,PERSON,Jacob: Quick
genesis,25,30,PERSON,Edom
genesis,25,31,PERSON,Jacob
genesis,25,33,PERSON,Jacob
genesis,25,33,ORG,Jacob
genesis,25,34,PERSON,Jacob
genesis,25,34,PERSON,lentil stew
genesis,26,1,PERSON,Abraham
genesis,26,1,PERSON,Isaac
genesis,26,1,PERSON,Abimelech
genesis,26,1,DATE,the days
genesis,26,1,GPE,Philistines
genesis,26,1,GPE,Gerar
genesis,26,1,OCCUPATION,king
genesis,26,2,PERSON,Jehovah
genesis,26,2,GPE,Egypt
genesis,26,2,ORG,Dwell
genesis,26,3,PERSON,Abraham
genesis,26,5,PERSON,Abraham
genesis,26,6,PERSON,Isaac
genesis,26,6,GPE,Gerar
genesis,26,8,PERSON,Abimelech
genesis,26,8,PERSON,Isaac
genesis,26,8,OCCUPATION,king
genesis,26,9,PERSON,Abimelech
genesis,26,9,PERSON,Isaac
genesis,26,9,PERSON,Isaac
genesis,26,10,ORG,Abimelech
genesis,26,11,ORG,Abimelech
genesis,26,12,PERSON,Isaac
genesis,26,12,PERSON,Jehovah
genesis,26,12,DATE,that year
genesis,26,14,ORG,Philistines
genesis,26,14,OCCUPATION,servant
genesis,26,15,PERSON,Abraham
genesis,26,15,DATE,the days
genesis,26,15,ORG,Philistines
genesis,26,15,OCCUPATION,servant
genesis,26,16,PERSON,Isaac
genesis,26,16,ORG,Abimelech
genesis,26,17,PERSON,Isaac
genesis,26,17,ORG,Gerar
genesis,26,18,PERSON,Isaac
genesis,26,18,PERSON,Abraham
genesis,26,18,DATE,the days
genesis,26,18,ORG,Philistines
genesis,26,18,ORG,Abrahams
genesis,26,19,PERSON,Isaac
genesis,26,19,OCCUPATION,servant
genesis,26,20,PERSON,Isaac
genesis,26,20,GPE,Esek
genesis,26,20,ORG,Gerar
genesis,26,20,OCCUPATION,shepherd
genesis,26,20,OCCUPATION,shepherd
genesis,26,21,GPE,Sitnah
genesis,26,22,PERSON,Rehoboth
genesis,26,22,PERSON,Jehovah
genesis,26,24,PERSON,Jehovah
genesis,26,24,PERSON,Abraham
genesis,26,24,PERSON,Abraham
genesis,26,24,OCCUPATION,servant
genesis,26,25,PERSON,Isaac
genesis,26,25,GPE,Jehovah
genesis,26,25,OCCUPATION,servant
genesis,26,26,PERSON,Abimelech
genesis,26,26,ORG,Gerar
genesis,26,27,PERSON,Isaac
genesis,26,28,PERSON,Jehovah
genesis,26,29,GPE,Jehovah
genesis,26,31,PERSON,Isaac
genesis,26,32,PERSON,Isaac
genesis,26,32,DATE,that day
genesis,26,32,OCCUPATION,servant
genesis,26,33,DATE,this day
genesis,26,33,GPE,Shibah
genesis,26,34,PERSON,Judith
genesis,26,34,PERSON,Beeri the Hittite
genesis,26,34,DATE,40 years old
genesis,26,34,GPE,Basemath
genesis,26,35,PERSON,Isaac
genesis,27,1,PERSON,Isaac
genesis,27,2,DATE,the day
genesis,27,5,PERSON,Rebekah
genesis,27,5,PERSON,Isaac
genesis,27,6,PERSON,Rebekah
genesis,27,6,PERSON,Jacob
genesis,27,7,PERSON,Jehovah
genesis,27,11,PERSON,Jacob
genesis,27,11,PERSON,Rebekah
genesis,27,15,PERSON,Rebekah
genesis,27,15,PERSON,Esaus
genesis,27,15,PERSON,Jacob
genesis,27,17,PERSON,Jacob
genesis,27,19,PERSON,Jacob
genesis,27,20,PERSON,Isaac
genesis,27,20,PERSON,Jehovah
genesis,27,21,PERSON,Isaac
genesis,27,21,PERSON,Jacob
genesis,27,22,PERSON,Jacob
genesis,27,22,PERSON,Isaac
genesis,27,22,PERSON,Jacob
genesis,27,26,PERSON,Isaac
genesis,27,27,PERSON,Jehovah
genesis,27,30,PERSON,Isaac
genesis,27,30,PERSON,Jacob
genesis,27,30,PERSON,Jacob
genesis,27,30,PERSON,Isaac
genesis,27,32,PERSON,Isaac
genesis,27,33,PERSON,Isaac
genesis,27,36,PERSON,Jacob
genesis,27,37,PERSON,Isaac
genesis,27,37,OCCUPATION,servant
genesis,27,39,PERSON,Isaac
genesis,27,41,PERSON,Jacob
genesis,27,41,PERSON,Jacob
genesis,27,41,DATE,The days
genesis,27,42,PERSON,Rebekah
genesis,27,42,PERSON,Jacob
genesis,27,43,PERSON,Laban
genesis,27,43,GPE,Haran
genesis,27,45,DATE,one day
genesis,27,46,PERSON,Isaac
genesis,27,46,PERSON,Heth
genesis,27,46,PERSON,Jacob
genesis,27,46,PERSON,Heth
genesis,28,1,PERSON,Isaac
genesis,28,1,PERSON,Jacob
genesis,28,1,GPE,Canaan
genesis,28,2,PERSON,Bethuel
genesis,28,2,GPE,Paddan
genesis,28,2,ORG,Laban
genesis,28,4,PERSON,Abraham
genesis,28,4,PERSON,Abraham
genesis,28,5,PERSON,Isaac
genesis,28,5,PERSON,Jacob
genesis,28,5,ORG,Paddan
genesis,28,5,ORG,Laban
genesis,28,5,ORG,Bethuel the Aramaean
genesis,28,5,ORG,Rebekah
genesis,28,6,PERSON,Isaac
genesis,28,6,PERSON,Jacob
genesis,28,6,GPE,Paddan
genesis,28,6,GPE,Canaan
genesis,28,7,PERSON,Jacob
genesis,28,7,ORG,Paddan
genesis,28,8,PERSON,Canaan
genesis,28,8,PERSON,Isaac
genesis,28,9,PERSON,Mahalath
genesis,28,9,PERSON,Ishmael
genesis,28,9,GPE,Ishmael
genesis,28,9,ORG,Abrahams
genesis,28,10,PERSON,Jacob
genesis,28,10,GPE,Haran
genesis,28,13,PERSON,Jehovah
genesis,28,13,PERSON,Jehovah
genesis,28,13,PERSON,Abraham
genesis,28,13,PERSON,Isaac
genesis,28,16,PERSON,Jacob
genesis,28,16,PERSON,Truly Jehovah
genesis,28,18,PERSON,Jacob
genesis,28,19,PERSON,Bethel
genesis,28,20,PERSON,Jacob
genesis,28,21,PERSON,Jehovah
genesis,29,1,PERSON,Jacob
genesis,29,4,PERSON,Jacob
genesis,29,4,GPE,Haran
genesis,29,5,GPE,Nahor
genesis,29,5,ORG,Laban
genesis,29,6,PERSON,Rachel
genesis,29,9,PERSON,Rachel
genesis,29,10,PERSON,Jacob
genesis,29,10,PERSON,Rachel
genesis,29,10,PERSON,Jacob
genesis,29,10,ORG,Laban
genesis,29,10,ORG,Laban
genesis,29,10,ORG,Laban
genesis,29,11,PERSON,Jacob
genesis,29,11,PERSON,Rachel
genesis,29,12,PERSON,Jacob
genesis,29,12,PERSON,Rachel
genesis,29,13,PERSON,Jacob
genesis,29,13,ORG,Laban
genesis,29,13,ORG,Laban
genesis,29,14,DATE,a full month
genesis,29,14,ORG,Laban
genesis,29,15,PERSON,Jacob
genesis,29,15,ORG,Laban
genesis,29,16,PERSON,Rachel
genesis,29,16,ORG,Laban
genesis,29,16,ORG,Leah
genesis,29,17,PERSON,Rachel
genesis,29,17,ORG,Leah
genesis,29,18,PERSON,Jacob
genesis,29,18,PERSON,Rachel
genesis,29,18,PERSON,Rachel
genesis,29,18,DATE,seven years
genesis,29,19,ORG,Laban
genesis,29,20,PERSON,Jacob
genesis,29,20,PERSON,Rachel
genesis,29,20,DATE,seven years
genesis,29,20,DATE,just a few days
genesis,29,21,PERSON,Jacob
genesis,29,21,ORG,Laban
genesis,29,22,ORG,Laban
genesis,29,23,ORG,Leah
genesis,29,24,ORG,Laban
genesis,29,24,ORG,Leah
genesis,29,24,OCCUPATION,servant
genesis,29,24,OCCUPATION,servant
genesis,29,25,PERSON,Jacob
genesis,29,25,PERSON,Rachel
genesis,29,25,ORG,Laban
genesis,29,26,ORG,Laban
genesis,29,27,DATE,the week
genesis,29,27,DATE,seven more years
genesis,29,28,PERSON,Jacob
genesis,29,28,PERSON,Rachel
genesis,29,28,DATE,the week
genesis,29,29,PERSON,Bilhah
genesis,29,29,PERSON,Rachel
genesis,29,29,ORG,Laban
genesis,29,29,OCCUPATION,servant
genesis,29,29,OCCUPATION,servant
genesis,29,30,PERSON,Jacob
genesis,29,30,PERSON,Rachel
genesis,29,30,PERSON,Rachel
genesis,29,30,DATE,another seven years
genesis,29,30,ORG,Leah
genesis,29,31,PERSON,Jehovah
genesis,29,31,PERSON,Rachel
genesis,29,31,ORG,Leah
genesis,29,32,PERSON,Reuben
genesis,29,32,PERSON,Jehovah
genesis,29,33,PERSON,Jehovah
genesis,29,33,PERSON,Simeon
genesis,29,34,PERSON,Levi
genesis,29,35,PERSON,Jehovah
genesis,29,35,PERSON,Judah
genesis,30,1,PERSON,Rachel
genesis,30,1,PERSON,Jacob
genesis,30,1,PERSON,Jacob
genesis,30,2,PERSON,Rachel
genesis,30,2,ORG,Jacobs
genesis,30,3,PERSON,Bilhah
genesis,30,3,OCCUPATION,slave
genesis,30,4,PERSON,Bilhah
genesis,30,4,PERSON,Jacob
genesis,30,4,OCCUPATION,servant
genesis,30,5,PERSON,Jacob
genesis,30,6,PERSON,Rachel
genesis,30,6,PERSON,Dan
genesis,30,7,PERSON,Bilhah
genesis,30,7,PERSON,Rachels
genesis,30,7,PERSON,Jacob
genesis,30,7,OCCUPATION,servant
genesis,30,8,PERSON,Rachel
genesis,30,8,GPE,Naphtali
genesis,30,9,PERSON,Jacob
genesis,30,9,OCCUPATION,servant
genesis,30,10,ORG,Leahs
genesis,30,10,ORG,Jacob
genesis,30,10,OCCUPATION,servant
genesis,30,11,ORG,Leah
genesis,30,12,PERSON,Jacob
genesis,30,12,ORG,Leahs
genesis,30,12,OCCUPATION,servant
genesis,30,13,ORG,Leah
genesis,30,14,PERSON,Reuben
genesis,30,14,PERSON,Rachel
genesis,30,14,DATE,the days
genesis,30,14,ORG,Leah
genesis,30,15,PERSON,Rachel
genesis,30,16,PERSON,Jacob
genesis,30,17,PERSON,Jacob
genesis,30,17,ORG,Leah
genesis,30,18,ORG,Leah
genesis,30,18,OCCUPATION,servant
genesis,30,19,PERSON,Jacob
genesis,30,20,PERSON,Zebulun
genesis,30,20,ORG,Leah
genesis,30,21,GPE,Dinah
genesis,30,22,PERSON,Rachel
genesis,30,24,PERSON,Joseph
genesis,30,24,PERSON,Jehovah
genesis,30,25,PERSON,Rachel
genesis,30,25,PERSON,Joseph
genesis,30,25,PERSON,Jacob
genesis,30,25,ORG,Laban
genesis,30,27,PERSON,Jehovah
genesis,30,27,ORG,Laban
genesis,30,29,PERSON,Jacob
genesis,30,30,PERSON,Jehovah
genesis,30,31,PERSON,Jacob
genesis,30,31,OCCUPATION,shepherd
genesis,30,32,DATE,today
genesis,30,33,DATE,a future day
genesis,30,34,ORG,Laban
genesis,30,35,DATE,that day
genesis,30,36,PERSON,Jacob
genesis,30,36,PERSON,Jacob
genesis,30,36,DATE,three days
genesis,30,36,ORG,Laban
genesis,30,36,OCCUPATION,shepherd
genesis,30,40,PERSON,Jacob
genesis,30,40,ORG,Laban
genesis,30,40,NORP,Labans
genesis,30,41,PERSON,Jacob
genesis,30,42,ORG,Jacobs
genesis,30,42,NORP,Labans
genesis,30,43,OCCUPATION,servant
genesis,31,1,PERSON,Jacob
genesis,31,1,ORG,Laban
genesis,31,2,PERSON,Jacob
genesis,31,2,ORG,Laban
genesis,31,3,PERSON,Jehovah
genesis,31,3,PERSON,Jacob
genesis,31,4,PERSON,Jacob
genesis,31,4,PERSON,Rachel
genesis,31,11,PERSON,Jacob
genesis,31,12,ORG,Laban
genesis,31,13,PERSON,Bethel
genesis,31,17,PERSON,Jacob
genesis,31,18,PERSON,Isaac
genesis,31,18,GPE,Paddan
genesis,31,18,GPE,Canaan
genesis,31,19,PERSON,Rachel
genesis,31,19,ORG,Laban
genesis,31,20,PERSON,Jacob
genesis,31,20,ORG,Laban
genesis,31,20,NORP,Aramaean
genesis,31,21,ORG,Gilead
genesis,31,22,PERSON,Jacob
genesis,31,22,DATE,the third day
genesis,31,22,ORG,Laban
genesis,31,23,DATE,seven days
genesis,31,23,ORG,Gilead
genesis,31,24,PERSON,Jacob
genesis,31,24,ORG,Laban
genesis,31,24,NORP,Aramaean
genesis,31,25,PERSON,Jacob
genesis,31,25,PERSON,Jacob
genesis,31,25,ORG,Laban
genesis,31,25,ORG,Laban
genesis,31,25,ORG,Gilead
genesis,31,26,PERSON,Jacob
genesis,31,26,ORG,Laban
genesis,31,29,PERSON,Jacob
genesis,31,31,PERSON,Jacob answered Laban
genesis,31,32,PERSON,Jacob
genesis,31,32,PERSON,Rachel
genesis,31,33,PERSON,Jacob
genesis,31,33,GPE,Rachels
genesis,31,33,ORG,Leah
genesis,31,33,ORG,Leahs
genesis,31,33,OCCUPATION,slave
genesis,31,34,PERSON,Rachel
genesis,31,34,ORG,Laban
genesis,31,34,NORP,womans
genesis,31,36,PERSON,Jacob
genesis,31,36,PERSON,Jacob
genesis,31,36,ORG,Laban
genesis,31,36,ORG,Laban
genesis,31,38,DATE,these 20 years
genesis,31,39,DATE,day
genesis,31,41,DATE,20 years
genesis,31,41,DATE,14 years
genesis,31,41,DATE,6 years
genesis,31,42,PERSON,Abraham
genesis,31,42,PERSON,Isaac
genesis,31,43,PERSON,Jacob
genesis,31,43,DATE,today
genesis,31,43,ORG,Laban
genesis,31,45,PERSON,Jacob
genesis,31,46,PERSON,Jacob
genesis,31,47,PERSON,Jacob
genesis,31,47,PERSON,Galeed
genesis,31,47,GPE,Jegar sahadutha
genesis,31,47,ORG,Laban
genesis,31,48,PERSON,Galeed
genesis,31,48,DATE,today
genesis,31,48,ORG,Laban
genesis,31,49,PERSON,Jehovah
genesis,31,51,PERSON,Jacob
genesis,31,53,PERSON,Abraham
genesis,31,53,PERSON,Jacob
genesis,31,53,PERSON,Isaac
genesis,31,54,PERSON,Jacob
genesis,31,55,ORG,Laban
genesis,31,55,ORG,Laban
genesis,32,1,PERSON,Jacob
genesis,32,2,PERSON,Jacob
genesis,32,2,PERSON,Mahanaim
genesis,32,3,PERSON,Jacob
genesis,32,4,PERSON,Jacob
genesis,32,4,ORG,Laban
genesis,32,4,OCCUPATION,servant
genesis,32,5,OCCUPATION,servant
genesis,32,6,PERSON,Jacob
genesis,32,7,PERSON,Jacob
genesis,32,9,PERSON,Jacob
genesis,32,9,PERSON,Abraham
genesis,32,9,PERSON,Isaac
genesis,32,10,GPE,Jordan
genesis,32,10,OCCUPATION,servant
genesis,32,16,OCCUPATION,servant
genesis,32,16,OCCUPATION,servant
genesis,32,18,PERSON,Jacob
genesis,32,18,OCCUPATION,servant
genesis,32,20,PERSON,Jacob
genesis,32,20,OCCUPATION,servant
genesis,32,22,ORG,ford
genesis,32,22,ORG,Jabbok
genesis,32,22,OCCUPATION,servant
genesis,32,24,PERSON,Jacob
genesis,32,25,ORG,Jacobs
genesis,32,27,PERSON,Jacob
genesis,32,28,GPE,Jacob
genesis,32,28,GPE,Israel
genesis,32,29,PERSON,Jacob
genesis,32,30,PERSON,Jacob
genesis,32,30,ORG,Peniel
genesis,32,31,PERSON,Penuel
genesis,32,32,DATE,this day
genesis,32,32,GPE,Israel
genesis,32,32,ORG,Jacobs
genesis,33,1,PERSON,Jacob
genesis,33,1,PERSON,Rachel
genesis,33,1,ORG,Leah
genesis,33,1,OCCUPATION,servant
genesis,33,2,PERSON,Rachel
genesis,33,2,PERSON,Joseph
genesis,33,2,ORG,Leah
genesis,33,2,OCCUPATION,servant
genesis,33,5,OCCUPATION,servant
genesis,33,6,OCCUPATION,servant
genesis,33,7,PERSON,Joseph
genesis,33,7,PERSON,Rachel
genesis,33,7,ORG,Leah
genesis,33,10,PERSON,Jacob
genesis,33,12,ORG,Later Esau
genesis,33,13,DATE,one day
genesis,33,14,OCCUPATION,servant
genesis,33,17,PERSON,Jacob
genesis,33,17,PERSON,Succoth
genesis,33,17,ORG,Succoth
genesis,33,18,PERSON,Jacob
genesis,33,18,GPE,Paddan
genesis,33,18,GPE,Canaan
genesis,33,18,ORG,Shechem
